Date,Account_ID,Customer_Segment,Industry,Subscription_Status,Monthly_Recurring_Revenue,Expansion_Revenue,Support_Tickets_Last_30d,Feature_Adoption_Score
2024-02-01,ACC00032,SMB,Tech,Active,504.38,26.48,6,75.8
2024-02-01,ACC00033,Mid-Market,Tech,Active,4836.25,192.2,7,68.8
2024-02-01,ACC00034,SMB,Retail,Active,1841.68,316.2,0,94.9
2024-02-01,ACC00035,Mid-Market,Finance,Active,9339.74,459.09,8,80.0
2024-02-01,ACC00036,Mid-Market,Healthcare,Active,6575.61,598.36,4,88.0
2024-02-01,ACC00037,SMB,Finance,Active,2717.43,373.4,3,70.4
2024-02-01,ACC00038,SMB,Finance,Active,2919.47,741.03,5,61.8
2024-02-01,ACC00039,SMB,Healthcare,Active,654.05,15.57,9,87.9
2024-02-01,ACC00040,SMB,Tech,Churned,500.68,0.0,4,59.4
2024-02-01,ACC00041,SMB,Tech,Active,2840.2,83.28,2,79.1
2024-02-01,ACC00042,Mid-Market,Finance,Active,5815.46,525.12,3,84.2
2024-02-01,ACC00043,Mid-Market,Finance,Active,6295.57,1499.97,8,76.1
2024-02-01,ACC00044,SMB,Healthcare,Paused,1314.15,0.0,5,79.2
2024-02-01,ACC00045,Mid-Market,Finance,Paused,5140.21,0.0,9,71.0
2024-02-01,ACC00046,SMB,Retail,Active,1365.31,59.74,6,75.9
2024-02-01,ACC00047,Enterprise,Retail,Active,12226.99,3231.05,4,97.8
2024-02-01,ACC00048,Enterprise,Finance,Active,18127.64,1391.1,5,93.7
2024-02-01,ACC00049,Enterprise,Healthcare,Active,17213.79,1843.12,6,67.5
2024-02-01,ACC00050,Enterprise,Retail,Active,19178.84,3911.09,2,66.3
2024-02-02,ACC00001,SMB,Healthcare,Active,1428.0,133.78,0,64.9
2024-02-02,ACC00002,SMB,Healthcare,Active,1755.39,271.04,0,63.0
2024-02-02,ACC00003,SMB,Finance,Active,867.38,10.65,9,77.6
2024-02-02,ACC00004,SMB,Tech,Active,1740.07,26.47,3,89.4
2024-02-02,ACC00005,Enterprise,Retail,Active,10071.53,2029.37,0,66.4
2024-02-02,ACC00006,Mid-Market,Healthcare,Active,8716.4,2307.21,7,65.4
2024-02-02,ACC00007,SMB,Tech,Active,2400.92,606.9,9,78.9
2024-02-02,ACC00008,SMB,Healthcare,Active,1675.38,211.94,0,88.4
2024-02-02,ACC00009,SMB,Finance,Active,674.44,43.56,5,88.5
2024-02-02,ACC00010,SMB,Healthcare,Active,1885.52,252.94,5,68.1
2024-02-02,ACC00011,SMB,Retail,Active,2632.92,248.33,5,69.5
2024-02-02,ACC00012,Enterprise,Tech,Active,22582.31,6193.66,0,90.5
2024-02-02,ACC00013,Enterprise,Tech,Active,21184.13,2886.15,5,66.6
2024-02-02,ACC00014,Mid-Market,Healthcare,Active,6796.87,342.88,4,74.1
2024-02-02,ACC00015,Mid-Market,Retail,Active,5684.66,1487.91,8,92.8
2024-02-02,ACC00016,SMB,Healthcare,Active,2685.14,407.8,3,89.7
2024-02-02,ACC00017,SMB,Retail,Active,1315.96,29.68,6,61.1
2024-02-02,ACC00018,Enterprise,Retail,Paused,15886.39,0.0,6,68.2
2024-02-02,ACC00019,SMB,Retail,Active,967.49,204.2,2,75.6
2024-02-02,ACC00020,SMB,Healthcare,Active,682.78,180.23,9,78.7
2024-02-02,ACC00021,Mid-Market,Retail,Active,4836.95,1312.38,5,85.8
2024-02-02,ACC00022,Mid-Market,Healthcare,Active,3718.55,1043.06,7,64.6
2024-02-02,ACC00023,Mid-Market,Healthcare,Active,8022.64,2161.12,8,78.1
2024-02-02,ACC00024,SMB,Healthcare,Active,753.47,171.32,8,80.6
2024-02-02,ACC00025,Enterprise,Finance,Active,10057.86,1832.06,3,77.2
2024-02-02,ACC00026,SMB,Healthcare,Active,2363.35,81.44,8,99.9
2024-02-02,ACC00027,Enterprise,Tech,Active,10787.54,2774.75,6,75.0
2024-02-02,ACC00028,SMB,Tech,Active,2127.61,98.66,1,78.5
2024-02-02,ACC00029,SMB,Finance,Active,1068.47,254.56,9,93.7
2024-02-02,ACC00030,SMB,Finance,Active,1145.11,54.01,7,97.9
2024-02-02,ACC00031,SMB,Retail,Churned,1079.81,0.0,0,20.6
2024-02-02,ACC00032,Mid-Market,Finance,Active,8365.42,1448.97,3,92.4
2024-02-02,ACC00033,SMB,Retail,Active,2235.48,620.5,1,94.4
2024-02-02,ACC00034,Enterprise,Tech,Active,22722.13,1159.66,5,79.1
2024-02-02,ACC00035,SMB,Healthcare,Active,778.95,98.26,8,94.2
2024-02-02,ACC00036,Mid-Market,Healthcare,Active,4325.79,71.72,0,89.0
2024-02-02,ACC00037,SMB,Tech,Active,1049.94,222.72,6,63.1
2024-02-02,ACC00038,Mid-Market,Retail,Active,3293.56,158.66,0,94.0
2024-02-02,ACC00039,SMB,Tech,Active,2373.38,5.41,3,73.5
2024-02-02,ACC00040,Enterprise,Healthcare,Active,12170.24,485.76,6,65.0
2024-02-02,ACC00041,Mid-Market,Retail,Active,6369.94,1425.05,3,82.0
2024-02-02,ACC00042,SMB,Finance,Active,2915.34,715.02,2,72.7
2024-02-02,ACC00043,SMB,Tech,Active,1540.43,305.42,9,68.7
2024-02-02,ACC00044,Mid-Market,Finance,Active,8300.2,2026.53,6,72.8
2024-02-02,ACC00045,SMB,Healthcare,Active,2299.36,525.06,1,95.4
2024-02-02,ACC00046,SMB,Retail,Active,915.67,92.68,3,79.8
2024-02-02,ACC00047,Enterprise,Healthcare,Active,24895.29,1564.07,8,83.0
2024-02-02,ACC00048,SMB,Tech,Active,707.5,92.21,2,99.9
2024-02-02,ACC00049,SMB,Healthcare,Active,2105.12,564.66,9,92.5
2024-02-02,ACC00050,SMB,Retail,Active,2196.69,496.94,7,84.1
2024-02-03,ACC00001,SMB,Tech,Active,2514.68,364.26,7,91.8
2024-02-03,ACC00002,SMB,Retail,Churned,889.09,0.0,8,52.7
2024-02-03,ACC00003,Mid-Market,Retail,Active,3530.38,811.86,2,62.5
2024-02-03,ACC00004,SMB,Tech,Active,2970.16,622.24,0,85.3
2024-02-03,ACC00005,SMB,Finance,Active,1079.13,170.64,7,61.6
2024-02-03,ACC00006,SMB,Retail,Active,885.23,167.83,2,92.5
2024-02-03,ACC00007,Mid-Market,Retail,Active,8992.98,380.37,6,87.4
2024-02-03,ACC00008,SMB,Finance,Active,1447.67,333.14,4,78.3
2024-02-03,ACC00009,Mid-Market,Tech,Active,5282.95,526.9,6,62.7
2024-02-03,ACC00010,Mid-Market,Healthcare,Active,5023.55,632.21,1,69.9
2024-02-03,ACC00011,Mid-Market,Healthcare,Active,4926.27,850.19,6,61.0
2024-02-03,ACC00012,Mid-Market,Tech,Active,5142.64,1005.17,3,89.3
2024-02-03,ACC00013,SMB,Healthcare,Active,1072.43,305.98,7,67.4
2024-02-03,ACC00014,Enterprise,Healthcare,Active,18941.52,5019.68,3,84.8
2024-02-03,ACC00015,SMB,Retail,Active,642.38,115.11,9,91.3
2024-02-03,ACC00016,SMB,Retail,Active,815.06,126.5,9,77.5
2024-02-03,ACC00017,SMB,Healthcare,Churned,2698.88,0.0,1,55.4
2024-02-03,ACC00018,Enterprise,Tech,Active,23759.66,2685.94,7,79.6
2024-02-03,ACC00019,SMB,Finance,Churned,1333.8,0.0,9,47.5
2024-02-03,ACC00020,SMB,Healthcare,Active,1570.69,375.45,3,64.3
2024-02-03,ACC00021,Enterprise,Tech,Active,20746.01,2544.22,0,87.5
2024-02-03,ACC00022,Mid-Market,Healthcare,Active,9287.68,1424.19,7,81.6
2024-02-03,ACC00023,SMB,Healthcare,Active,1763.82,396.56,0,65.7
2024-02-03,ACC00024,Enterprise,Retail,Active,13492.27,3409.84,6,81.1
2024-02-03,ACC00025,SMB,Healthcare,Active,1036.34,286.66,8,72.5
2024-02-03,ACC00026,SMB,Finance,Active,2386.77,338.33,0,68.2
2024-02-03,ACC00027,SMB,Tech,Active,858.35,217.47,0,83.1
2024-02-03,ACC00028,SMB,Healthcare,Paused,2943.41,0.0,0,88.9
2024-02-03,ACC00029,Mid-Market,Finance,Active,6715.02,39.25,0,80.5
2024-02-03,ACC00030,SMB,Retail,Active,2518.52,454.09,0,84.6
2024-02-03,ACC00031,SMB,Healthcare,Active,1080.1,167.2,2,81.7
2024-02-03,ACC00032,Enterprise,Retail,Churned,19430.18,0.0,2,50.3
2024-02-03,ACC00033,Mid-Market,Healthcare,Active,9192.9,501.9,4,97.9
2024-02-03,ACC00034,Enterprise,Retail,Active,19363.59,1122.8,1,79.4
2024-02-03,ACC00035,Mid-Market,Retail,Active,9557.96,1642.57,3,61.9
2024-02-03,ACC00036,Mid-Market,Retail,Active,8121.75,594.74,4,86.5
2024-02-03,ACC00037,Enterprise,Retail,Active,17604.27,1523.31,3,93.7
2024-02-03,ACC00038,Enterprise,Finance,Active,23136.82,706.11,5,94.0
2024-02-03,ACC00039,Mid-Market,Finance,Active,8149.89,1736.77,3,79.1
2024-02-03,ACC00040,SMB,Finance,Paused,711.19,0.0,7,99.7
2024-02-03,ACC00041,SMB,Retail,Paused,2197.8,0.0,9,81.7
2024-02-03,ACC00042,Enterprise,Finance,Active,14040.7,3941.89,9,75.1
2024-02-03,ACC00043,SMB,Healthcare,Active,726.12,56.9,2,97.0
2024-02-03,ACC00044,Enterprise,Retail,Active,20826.65,5319.99,8,96.6
2024-02-03,ACC00045,Enterprise,Tech,Active,19500.72,205.81,9,84.6
2024-02-03,ACC00046,Mid-Market,Healthcare,Active,5285.1,1036.25,4,84.7
2024-02-03,ACC00047,Enterprise,Finance,Active,10125.18,278.76,3,74.5
2024-02-03,ACC00048,SMB,Healthcare,Active,1973.49,196.55,3,70.9
2024-02-03,ACC00049,Enterprise,Retail,Active,17785.7,4472.72,2,91.1
2024-02-03,ACC00050,SMB,Tech,Active,1048.95,184.62,6,84.2
2024-02-04,ACC00001,Mid-Market,Healthcare,Active,6204.03,27.01,3,87.6
2024-02-04,ACC00002,Mid-Market,Healthcare,Active,7208.12,452.22,6,60.7
2024-02-04,ACC00003,Mid-Market,Healthcare,Active,8844.09,763.91,9,65.5
2024-02-04,ACC00004,Enterprise,Finance,Active,14331.46,765.97,3,61.8
2024-02-04,ACC00005,Enterprise,Healthcare,Active,18479.63,1578.31,0,97.3
2024-02-04,ACC00006,Mid-Market,Healthcare,Active,4596.01,893.83,0,83.4
2024-02-04,ACC00007,SMB,Retail,Active,2281.54,637.61,0,94.5
2024-02-04,ACC00008,Mid-Market,Tech,Active,7205.42,1847.88,2,74.5
2024-02-04,ACC00009,SMB,Retail,Active,2875.68,740.91,6,78.8
2024-02-04,ACC00010,Mid-Market,Retail,Active,8098.93,398.39,8,67.5
2024-02-04,ACC00011,Enterprise,Healthcare,Active,12449.58,2498.59,7,98.3
2024-02-04,ACC00012,Enterprise,Healthcare,Active,19043.3,5293.13,4,94.8
2024-02-04,ACC00013,SMB,Finance,Active,1796.33,154.97,2,61.2
2024-02-04,ACC00014,Mid-Market,Finance,Active,4475.99,398.75,0,71.7
2024-02-04,ACC00015,SMB,Retail,Active,1833.58,489.76,7,88.3
2024-02-04,ACC00016,SMB,Tech,Active,2132.67,566.7,3,62.6
2024-02-04,ACC00017,Mid-Market,Retail,Active,4027.93,853.95,6,88.2
2024-02-04,ACC00018,SMB,Healthcare,Churned,1065.18,0.0,2,30.5
2024-02-04,ACC00019,Mid-Market,Finance,Paused,5019.41,0.0,5,69.0
2024-02-04,ACC00020,SMB,Tech,Active,2933.17,80.91,9,71.3
2024-02-04,ACC00021,SMB,Retail,Active,2419.68,2.38,2,70.0
2024-02-04,ACC00022,SMB,Tech,Active,1100.65,60.17,5,96.7
2024-02-04,ACC00023,Enterprise,Retail,Active,23775.03,3140.78,3,75.9
2024-02-04,ACC00024,SMB,Healthcare,Active,1014.89,49.92,0,81.1
2024-02-04,ACC00025,Mid-Market,Tech,Active,9462.73,2141.92,6,60.4
2024-02-04,ACC00026,SMB,Tech,Active,1593.02,210.24,0,73.5
2024-02-04,ACC00027,SMB,Healthcare,Active,2162.8,113.34,1,66.2
2024-02-04,ACC00028,SMB,Healthcare,Paused,2333.29,0.0,7,75.1
2024-02-04,ACC00029,SMB,Healthcare,Active,1721.69,155.57,0,78.3
2024-02-04,ACC00030,SMB,Retail,Active,2070.5,461.35,1,78.6
2024-02-04,ACC00031,Mid-Market,Finance,Active,9550.14,1070.29,8,68.2
2024-02-04,ACC00032,SMB,Finance,Active,721.36,85.23,5,66.5
2024-02-04,ACC00033,Enterprise,Retail,Active,22523.25,4423.17,6,76.2
2024-02-04,ACC00034,Mid-Market,Retail,Active,3521.32,360.17,4,82.2
2024-02-04,ACC00035,SMB,Finance,Active,2403.89,431.94,4,71.6
2024-02-04,ACC00036,Mid-Market,Retail,Active,5031.87,274.27,0,90.3
2024-02-04,ACC00037,Mid-Market,Finance,Active,4687.42,76.09,2,75.1
2024-02-04,ACC00038,Mid-Market,Healthcare,Active,6516.56,1881.42,2,92.0
2024-02-04,ACC00039,SMB,Tech,Active,1697.38,193.32,0,66.8
2024-02-04,ACC00040,SMB,Tech,Active,2609.14,303.36,0,84.3
2024-02-04,ACC00041,SMB,Healthcare,Active,2445.46,11.28,3,75.1
2024-02-04,ACC00042,Mid-Market,Retail,Active,3436.37,256.73,7,68.6
2024-02-04,ACC00043,Mid-Market,Retail,Active,8927.9,2295.19,8,85.5
2024-02-04,ACC00044,SMB,Tech,Active,2413.36,563.08,4,99.5
2024-02-04,ACC00045,SMB,Finance,Active,1465.59,21.75,8,66.9
2024-02-04,ACC00046,Mid-Market,Tech,Active,9199.54,574.04,6,88.8
2024-02-04,ACC00047,Mid-Market,Tech,Active,8854.6,1950.87,0,99.8
2024-02-04,ACC00048,Mid-Market,Retail,Active,8826.86,1781.92,6,95.9
2024-02-04,ACC00049,Mid-Market,Retail,Active,4959.65,819.85,4,65.6
2024-02-04,ACC00050,Mid-Market,Retail,Active,8391.97,1557.7,6,77.5
2024-02-05,ACC00001,Enterprise,Healthcare,Active,10752.48,1417.73,7,82.1
2024-02-05,ACC00002,Mid-Market,Finance,Active,3419.42,824.34,9,79.0
2024-02-05,ACC00003,SMB,Tech,Active,2730.42,356.6,3,82.4
2024-02-05,ACC00004,SMB,Retail,Active,2016.45,76.64,0,91.3
2024-02-05,ACC00005,Mid-Market,Healthcare,Active,5141.76,976.6,0,68.3
2024-02-05,ACC00006,Enterprise,Tech,Paused,18303.18,0.0,6,94.7
2024-02-05,ACC00007,Enterprise,Tech,Active,11652.8,2993.05,8,84.1
2024-02-05,ACC00008,SMB,Finance,Active,2141.8,339.37,8,90.2
2024-02-05,ACC00009,Mid-Market,Healthcare,Active,8933.19,1337.0,6,84.2
2024-02-05,ACC00010,Mid-Market,Tech,Active,9987.6,117.48,2,98.3
2024-02-05,ACC00011,SMB,Tech,Active,1734.86,138.62,4,74.9
2024-02-05,ACC00012,SMB,Tech,Active,988.86,122.12,0,85.4
2024-02-05,ACC00013,Mid-Market,Retail,Active,8286.83,1884.42,7,73.1
2024-02-05,ACC00014,SMB,Retail,Active,860.33,181.14,5,69.3
2024-02-05,ACC00015,SMB,Tech,Churned,2450.1,0.0,3,30.8
2024-02-05,ACC00016,Mid-Market,Finance,Active,4809.11,1090.2,5,96.1
2024-02-05,ACC00017,Mid-Market,Tech,Active,3486.99,487.76,1,79.0
2024-02-05,ACC00018,Enterprise,Finance,Active,13501.44,3809.18,0,95.5
2024-02-05,ACC00019,Mid-Market,Tech,Active,8992.56,2140.63,2,96.0
2024-02-05,ACC00020,SMB,Finance,Active,2614.45,640.74,0,88.6
2024-02-05,ACC00021,Mid-Market,Healthcare,Active,4775.47,119.18,5,72.0
2024-02-05,ACC00022,Mid-Market,Retail,Active,9743.7,601.72,9,80.1
2024-02-05,ACC00023,Enterprise,Tech,Active,13900.91,1049.35,4,84.0
2024-02-05,ACC00024,Enterprise,Healthcare,Active,24966.28,5693.33,6,63.5
2024-02-05,ACC00025,SMB,Healthcare,Active,1100.65,259.81,3,78.8
2024-02-05,ACC00026,SMB,Retail,Active,1621.1,301.74,4,61.7
2024-02-05,ACC00027,SMB,Healthcare,Active,1582.95,244.26,9,65.6
2024-02-05,ACC00028,Mid-Market,Finance,Active,5576.83,124.81,0,64.8
2024-02-05,ACC00029,Mid-Market,Retail,Active,7757.78,2181.99,0,61.3
2024-02-05,ACC00030,Mid-Market,Healthcare,Churned,9366.82,0.0,7,54.8
2024-02-05,ACC00031,Mid-Market,Tech,Active,9925.71,2048.1,5,84.7
2024-02-05,ACC00032,SMB,Tech,Active,2567.33,592.53,1,91.8
2024-02-05,ACC00033,SMB,Healthcare,Active,2169.8,205.52,2,99.1
2024-02-05,ACC00034,Mid-Market,Tech,Active,8942.05,1187.29,1,82.1
2024-02-05,ACC00035,Enterprise,Retail,Active,21988.34,3665.85,7,81.9
2024-02-05,ACC00036,Mid-Market,Finance,Churned,9888.84,0.0,6,32.4
2024-02-05,ACC00037,Mid-Market,Tech,Active,6387.47,846.24,4,93.6
2024-02-05,ACC00038,Mid-Market,Tech,Active,8422.54,336.09,0,70.7
2024-02-05,ACC00039,Enterprise,Healthcare,Paused,14683.45,0.0,3,75.2
2024-02-05,ACC00040,SMB,Healthcare,Churned,1282.55,0.0,5,40.4
2024-02-05,ACC00041,SMB,Retail,Active,1249.65,286.74,3,90.8
2024-02-05,ACC00042,Enterprise,Tech,Active,15584.35,4265.35,5,61.4
2024-02-05,ACC00043,Mid-Market,Finance,Active,5716.68,1395.66,8,75.1
2024-02-05,ACC00044,SMB,Healthcare,Active,1132.5,325.99,6,95.8
2024-02-05,ACC00045,Mid-Market,Finance,Active,4633.92,65.31,4,77.3
2024-02-05,ACC00046,SMB,Retail,Active,2464.37,456.32,5,91.8
2024-02-05,ACC00047,SMB,Finance,Active,2210.68,596.62,4,66.2
2024-02-05,ACC00048,SMB,Retail,Active,2267.86,124.82,0,79.3
2024-02-05,ACC00049,Enterprise,Tech,Active,16171.96,4471.14,7,84.5
2024-02-05,ACC00050,Mid-Market,Finance,Active,5606.8,1247.61,3,66.0
2024-02-06,ACC00001,SMB,Retail,Active,2857.51,646.59,3,84.8
2024-02-06,ACC00002,SMB,Healthcare,Churned,2712.75,0.0,8,50.8
2024-02-06,ACC00003,SMB,Tech,Active,880.4,185.41,3,62.7
2024-02-06,ACC00004,SMB,Tech,Paused,2465.67,0.0,5,91.0
2024-02-06,ACC00005,SMB,Healthcare,Active,831.42,131.55,5,88.6
2024-02-06,ACC00006,Enterprise,Healthcare,Active,22784.26,2312.23,5,69.6
2024-02-06,ACC00007,Mid-Market,Finance,Active,9225.33,195.3,2,64.8
2024-02-06,ACC00008,Enterprise,Finance,Active,17654.37,3848.05,9,60.3
2024-02-06,ACC00009,SMB,Retail,Active,1133.82,60.07,2,77.2
2024-02-06,ACC00010,SMB,Tech,Active,2398.38,12.33,2,61.1
2024-02-06,ACC00011,SMB,Retail,Active,1236.54,12.08,4,99.9
2024-02-06,ACC00012,SMB,Retail,Active,1241.53,74.42,4,72.7
2024-02-06,ACC00013,SMB,Retail,Active,1629.75,68.41,5,84.7
2024-02-06,ACC00014,SMB,Retail,Active,2874.16,692.79,9,79.7
2024-02-06,ACC00015,SMB,Retail,Active,1665.05,28.22,9,74.7
2024-02-06,ACC00016,Mid-Market,Tech,Active,8514.89,1113.29,7,82.6
2024-02-06,ACC00017,SMB,Healthcare,Active,1878.96,447.01,3,95.7
2024-02-06,ACC00018,Enterprise,Healthcare,Active,22935.3,4447.57,5,85.6
2024-02-06,ACC00019,Enterprise,Retail,Active,17552.26,530.91,0,80.0
2024-02-06,ACC00020,SMB,Retail,Active,1197.24,65.11,8,88.2
2024-02-06,ACC00021,Enterprise,Retail,Active,17207.27,2303.42,9,64.9
2024-02-06,ACC00022,Mid-Market,Retail,Active,8279.67,511.86,7,75.5
2024-02-06,ACC00023,Mid-Market,Tech,Active,9478.91,1321.07,9,72.5
2024-02-06,ACC00024,Enterprise,Finance,Active,21666.64,845.4,3,72.0
2024-02-06,ACC00025,SMB,Retail,Active,918.16,79.64,2,84.5
2024-02-06,ACC00026,SMB,Retail,Active,1012.88,240.71,6,93.0
2024-02-06,ACC00027,SMB,Retail,Active,2158.08,23.81,2,75.4
2024-02-06,ACC00028,Enterprise,Retail,Active,24385.63,6353.92,7,71.8
2024-02-06,ACC00029,SMB,Retail,Churned,1572.73,0.0,0,45.5
2024-02-06,ACC00030,Mid-Market,Retail,Active,3979.02,395.59,3,70.5
2024-02-06,ACC00031,Enterprise,Retail,Active,23917.04,2512.16,2,91.2
2024-02-06,ACC00032,SMB,Finance,Churned,1413.57,0.0,3,21.0
2024-02-06,ACC00033,Enterprise,Finance,Active,14517.01,3464.84,3,93.2
2024-02-06,ACC00034,Mid-Market,Retail,Active,4152.64,575.47,9,86.0
2024-02-06,ACC00035,SMB,Finance,Active,2728.79,508.85,6,83.7
2024-02-06,ACC00036,SMB,Finance,Active,1334.58,347.92,8,85.5
2024-02-06,ACC00037,Mid-Market,Retail,Active,4089.96,505.0,6,78.5
2024-02-06,ACC00038,SMB,Tech,Active,651.79,57.54,9,89.6
2024-02-06,ACC00039,SMB,Retail,Active,1795.85,505.6,5,61.9
2024-02-06,ACC00040,Mid-Market,Retail,Active,8506.79,631.95,3,87.5
2024-02-06,ACC00041,SMB,Finance,Active,1173.69,236.38,4,63.8
2024-02-06,ACC00042,Enterprise,Retail,Active,15547.67,590.13,8,80.3
2024-02-06,ACC00043,SMB,Finance,Paused,903.44,0.0,7,77.2
2024-02-06,ACC00044,Mid-Market,Retail,Active,5328.65,762.43,5,71.9
2024-02-06,ACC00045,SMB,Healthcare,Churned,2624.64,0.0,0,56.5
2024-02-06,ACC00046,Mid-Market,Finance,Active,6369.04,1444.74,8,82.9
2024-02-06,ACC00047,Mid-Market,Tech,Active,4268.77,348.66,5,66.1
2024-02-06,ACC00048,Enterprise,Tech,Active,11243.3,2179.9,8,92.1
2024-02-06,ACC00049,Mid-Market,Finance,Active,5054.49,260.08,0,61.4
2024-02-06,ACC00050,Mid-Market,Healthcare,Active,6385.04,491.37,7,97.0
2024-02-07,ACC00001,SMB,Tech,Churned,2632.31,0.0,7,43.7
2024-02-07,ACC00002,Mid-Market,Tech,Active,4311.12,84.93,9,75.8
2024-02-07,ACC00003,SMB,Finance,Active,2776.36,491.13,6,95.8
2024-02-07,ACC00004,SMB,Finance,Active,976.9,57.39,6,91.9
2024-02-07,ACC00005,SMB,Healthcare,Active,1025.69,301.75,6,60.4
2024-02-07,ACC00006,SMB,Healthcare,Active,580.75,3.98,1,72.5
2024-02-07,ACC00007,Mid-Market,Tech,Active,4822.05,518.49,8,61.1
2024-02-07,ACC00008,SMB,Retail,Active,1468.39,70.51,1,74.6
2024-02-07,ACC00009,Mid-Market,Finance,Active,5878.37,955.01,2,90.2
2024-02-07,ACC00010,Enterprise,Retail,Active,24151.67,355.02,2,92.7
2024-02-07,ACC00011,Mid-Market,Healthcare,Active,8671.9,199.98,0,68.6
2024-02-07,ACC00012,SMB,Finance,Active,2651.79,754.44,3,65.4
2024-02-07,ACC00013,SMB,Tech,Active,2379.3,106.54,3,90.8
2024-02-07,ACC00014,Enterprise,Finance,Active,23927.87,5438.07,3,75.9
2024-02-07,ACC00015,Mid-Market,Healthcare,Active,4180.56,953.0,2,62.4
2024-02-07,ACC00016,Enterprise,Finance,Active,17830.67,3144.04,4,64.2
2024-02-07,ACC00017,SMB,Finance,Active,2746.45,34.25,7,70.2
2024-02-07,ACC00018,SMB,Retail,Active,2572.18,654.88,6,70.7
2024-02-07,ACC00019,Mid-Market,Tech,Active,7798.15,2299.24,1,94.5
2024-02-07,ACC00020,SMB,Finance,Active,2687.26,184.78,4,81.7
2024-02-07,ACC00021,Mid-Market,Healthcare,Active,3133.43,749.26,4,65.1
2024-02-07,ACC00022,Mid-Market,Tech,Active,6982.46,1503.37,2,98.5
2024-02-07,ACC00023,SMB,Retail,Active,2900.71,318.41,6,81.1
2024-02-07,ACC00024,Enterprise,Tech,Active,18729.6,1396.66,1,90.0
2024-02-07,ACC00025,SMB,Retail,Active,2384.87,299.73,9,63.1
2024-02-07,ACC00026,SMB,Tech,Active,1676.62,331.42,2,67.1
2024-02-07,ACC00027,Mid-Market,Retail,Active,4920.12,1456.22,2,60.6
2024-02-07,ACC00028,SMB,Finance,Active,2980.74,600.3,1,63.7
2024-02-07,ACC00029,SMB,Finance,Active,2914.81,407.26,9,85.4
2024-02-07,ACC00030,SMB,Healthcare,Active,2197.99,358.48,9,73.6
2024-02-07,ACC00031,SMB,Tech,Active,737.42,145.49,4,83.5
2024-02-07,ACC00032,Mid-Market,Healthcare,Active,9573.03,1699.62,2,84.4
2024-02-07,ACC00033,Enterprise,Finance,Active,16814.15,3626.18,1,69.4
2024-02-07,ACC00034,SMB,Finance,Active,1295.67,250.22,9,66.9
2024-02-07,ACC00035,SMB,Healthcare,Active,2055.07,389.35,7,89.8
2024-02-07,ACC00036,Enterprise,Retail,Active,18868.01,4337.73,3,82.5
2024-02-07,ACC00037,Mid-Market,Retail,Active,3351.96,614.68,6,71.0
2024-02-07,ACC00038,SMB,Healthcare,Churned,852.82,0.0,3,57.0
2024-02-07,ACC00039,SMB,Tech,Active,1369.4,140.46,9,60.3
2024-02-07,ACC00040,Enterprise,Finance,Active,17094.86,3767.34,9,81.3
2024-02-07,ACC00041,Mid-Market,Healthcare,Active,7650.39,1409.89,4,67.7
2024-02-07,ACC00042,Mid-Market,Healthcare,Active,6251.04,1.6,1,73.8
2024-02-07,ACC00043,SMB,Healthcare,Active,2766.79,15.21,4,86.3
2024-02-07,ACC00044,SMB,Tech,Active,1538.73,113.69,1,72.0
2024-02-07,ACC00045,SMB,Finance,Active,1228.35,175.33,0,87.0
2024-02-07,ACC00046,SMB,Tech,Active,940.77,135.78,3,67.7
2024-02-07,ACC00047,Enterprise,Finance,Active,10764.18,2253.89,5,65.2
2024-02-07,ACC00048,Enterprise,Tech,Active,22921.95,3249.18,9,83.7
2024-02-07,ACC00049,Mid-Market,Tech,Churned,5326.8,0.0,1,38.3
2024-02-07,ACC00050,Mid-Market,Healthcare,Active,4202.63,1050.87,9,76.6
2024-02-08,ACC00001,SMB,Finance,Active,2850.91,577.28,1,87.1
2024-02-08,ACC00002,Mid-Market,Tech,Active,7017.42,77.18,6,90.8
2024-02-08,ACC00003,SMB,Retail,Paused,1723.28,0.0,1,94.8
2024-02-08,ACC00004,SMB,Finance,Active,2912.92,707.38,2,68.1
2024-02-08,ACC00005,Mid-Market,Healthcare,Active,6546.36,186.11,9,73.5
2024-02-08,ACC00006,Mid-Market,Tech,Active,8844.94,467.74,6,75.4
2024-02-08,ACC00007,SMB,Finance,Active,2878.36,476.88,6,65.6
2024-02-08,ACC00008,Mid-Market,Healthcare,Active,5299.88,881.53,0,62.0
2024-02-08,ACC00009,Mid-Market,Tech,Active,8788.74,1651.16,6,71.4
2024-02-08,ACC00010,Enterprise,Retail,Active,22392.13,6463.99,0,70.9
2024-02-08,ACC00011,Mid-Market,Finance,Active,7666.64,160.86,9,63.2
2024-02-08,ACC00012,SMB,Tech,Active,1886.0,330.34,1,69.3
2024-02-08,ACC00013,SMB,Finance,Active,2550.72,52.15,2,81.0
2024-02-08,ACC00014,Enterprise,Retail,Active,11935.75,2946.4,4,75.9
2024-02-08,ACC00015,Mid-Market,Retail,Active,4147.89,1210.25,8,98.4
2024-02-08,ACC00016,SMB,Healthcare,Active,743.6,220.15,3,99.0
2024-02-08,ACC00017,SMB,Tech,Active,783.9,218.42,5,73.7
2024-02-08,ACC00018,SMB,Tech,Active,1058.58,47.34,4,68.6
2024-02-08,ACC00019,Mid-Market,Healthcare,Churned,5824.52,0.0,9,34.2
